,price_value,market_cap_value,volume_value,date,id
17431,1.3484020924530826,43126518341.2412,1270360253.8522446,2021-12-13 00:00:00,cardano
17432,1.2241788960308295,39254998728.15175,1261654292.147931,2021-12-14 00:00:00,cardano
17433,1.2663034133024365,40517314024.62855,1348049274.0862064,2021-12-15 00:00:00,cardano
17434,1.3122271887742145,41883530741.13758,1395379666.5856905,2021-12-16 00:00:00,cardano
17435,1.2451616665078393,39835060416.94712,1067855730.9631387,2021-12-17 00:00:00,cardano
17436,1.2223421022445387,39221188621.62227,1147864459.4456306,2021-12-18 00:00:00,cardano
17437,1.243826205655091,39931897234.77747,863246859.7907729,2021-12-19 00:00:00,cardano
17438,1.2461505006330778,40052534349.92224,1041105662.6224289,2021-12-20 00:00:00,cardano
17439,1.2466720827696853,40024843957.4177,1127335557.1714299,2021-12-21 00:00:00,cardano
17440,1.282908951955821,41228725738.007034,978770640.1921023,2021-12-22 00:00:00,cardano
17441,1.3323293728380547,42878362097.23123,1332360401.624225,2021-12-23 00:00:00,cardano
17442,1.4783371040977,47277552497.40627,1877638874.271785,2021-12-24 00:00:00,cardano
17443,1.397481594409191,44858561786.50875,1148430340.8919153,2021-12-25 00:00:00,cardano
17444,1.4586640242200146,46766255151.99811,865408025.7463002,2021-12-26 00:00:00,cardano
17445,1.4577769531178388,46723424210.61447,966076689.0682136,2021-12-27 00:00:00,cardano
17446,1.521303644682468,49030667337.00915,1690731182.1739364,2021-12-28 00:00:00,cardano
17447,1.4115805945435753,45510121613.0108,1884771373.822483,2021-12-29 00:00:00,cardano
17448,1.3377414145718223,42669320699.25304,1306643075.4429648,2021-12-30 00:00:00,cardano
17449,1.3580495736019418,43402759872.83702,1143248114.7488039,2021-12-31 00:00:00,cardano
17450,1.3107198504184556,42196254346.32806,1106501856.5754473,2022-01-01 00:00:00,cardano
17451,1.3784051988386994,44200479605.333916,736142311.375654,2022-01-02 00:00:00,cardano
17452,1.3795032561094718,44292070955.55458,753645356.1769905,2022-01-03 00:00:00,cardano
17453,1.3239481300470195,42579298186.5298,828444706.3323455,2022-01-04 00:00:00,cardano
17454,1.3118426946813653,42361773516.50891,906279798.4721346,2022-01-05 00:00:00,cardano
17455,1.239527837177041,39972161973.409676,1224845206.2896035,2022-01-06 00:00:00,cardano
17456,1.2796089958902161,41181327448.57284,1375470276.8921692,2022-01-07 00:00:00,cardano
17457,1.2144893663815632,38940980400.86951,1537503330.8968635,2022-01-08 00:00:00,cardano
17458,1.1886263321119366,38305510646.897575,1307167794.3742094,2022-01-09 00:00:00,cardano
17459,1.1749797373767104,37584527637.96972,811699663.7863452,2022-01-10 00:00:00,cardano
17460,1.1307224782864616,36302150872.95676,1307941135.9313571,2022-01-11 00:00:00,cardano
17461,1.18667167026448,38098252395.75478,952035463.4403963,2022-01-12 00:00:00,cardano
17462,1.3060435462054065,41891466165.21188,1288777938.555198,2022-01-13 00:00:00,cardano
17463,1.2367290015435137,39819346582.17602,1509253079.1745124,2022-01-14 00:00:00,cardano
17464,1.291350930663094,41149779253.900505,1401461596.2860124,2022-01-15 00:00:00,cardano
17465,1.2961904584039028,41629341033.15005,801645016.3436669,2022-01-16 00:00:00,cardano
17466,1.4093051419997442,45306926785.96513,2190580339.5631986,2022-01-17 00:00:00,cardano
17467,1.5892889271039394,50522872800.3961,4791090273.44958,2022-01-18 00:00:00,cardano
17468,1.4708324109329853,47247124368.95572,3926232291.167172,2022-01-19 00:00:00,cardano
17469,1.3427761925004427,43125375198.71007,2953432997.6002226,2022-01-20 00:00:00,cardano
17470,1.2605743103846896,40662405607.01851,2255033811.661926,2022-01-21 00:00:00,cardano
17471,1.1220401952271295,36368173704.2542,2791296567.713649,2022-01-22 00:00:00,cardano
17472,1.071909388330883,34256465787.333424,3616776502.7686605,2022-01-23 00:00:00,cardano
17473,1.1211271247271826,35957697983.57456,2162148187.4121585,2022-01-24 00:00:00,cardano
17474,1.0699081537081911,34308092836.127853,2857852888.5934176,2022-01-25 00:00:00,cardano
17475,1.0456920570711625,33519647999.373234,1537074540.8679829,2022-01-26 00:00:00,cardano
17476,1.078198211113442,34783150528.86953,2155730729.2827773,2022-01-27 00:00:00,cardano
17477,1.0478747698291457,33601561740.91527,1379581941.4517817,2022-01-28 00:00:00,cardano
17478,1.0529690590987757,33733183103.563057,1032965551.0389417,2022-01-29 00:00:00,cardano
17479,1.0634305674041453,34002313217.462536,783225773.2580827,2022-01-30 00:00:00,cardano
17480,1.0391204356438395,33352205324.627453,632774025.7571071,2022-01-31 00:00:00,cardano
17481,1.054751014934754,33717971205.782238,817625399.7552172,2022-02-01 00:00:00,cardano
17482,1.0903286876813183,34804039586.978775,979105491.4078708,2022-02-02 00:00:00,cardano
17483,1.0314534223683853,33051606754.56344,955710873.933476,2022-02-03 00:00:00,cardano
17484,1.0564237774530993,33875277868.730717,765456326.6083672,2022-02-04 00:00:00,cardano
17485,1.1338483100323715,36204546433.97586,1013126102.3026094,2022-02-05 00:00:00,cardano
17486,1.1297790873821325,36378045084.87456,1176550216.4574444,2022-02-06 00:00:00,cardano
17487,1.1472378013931737,36862183979.28601,752428785.5197074,2022-02-07 00:00:00,cardano
17488,1.2001494338675323,38523988522.32886,1849002690.2470367,2022-02-08 00:00:00,cardano
17489,1.1815092242733165,37856316807.101555,1992641862.3897343,2022-02-09 00:00:00,cardano
17490,1.1975392465319743,38383301474.95149,1078225007.7826543,2022-02-10 00:00:00,cardano
17491,1.1543570963487955,36992223259.8953,1338197847.508603,2022-02-11 00:00:00,cardano
17492,1.0815946408603836,34703538693.84502,1053881949.1765454,2022-02-12 00:00:00,cardano
17493,1.0570594891894516,33875479735.022057,1051948177.879654,2022-02-13 00:00:00,cardano
17494,1.0468370014485078,33537767336.502293,801110888.9015757,2022-02-14 00:00:00,cardano
17495,1.052285472698779,33725640380.821823,957978409.7604816,2022-02-15 00:00:00,cardano
17496,1.1083285587889213,35679172598.208206,1036467397.5593413,2022-02-16 00:00:00,cardano
17497,1.085419047723781,34925054508.5803,766148212.3279066,2022-02-17 00:00:00,cardano
17498,1.0210842991957798,32776487178.54903,812615784.4818223,2022-02-18 00:00:00,cardano
17499,0.9985914705089698,32059403498.594284,996941380.658312,2022-02-19 00:00:00,cardano
17500,0.9991418796453088,32017660308.182068,878381951.6346868,2022-02-20 00:00:00,cardano
17501,0.9341340754597062,30150673034.05805,1124857649.507319,2022-02-21 00:00:00,cardano
17502,0.860280043073585,27688893323.616894,1548137013.1354744,2022-02-22 00:00:00,cardano
17503,0.89138119484134,28644348109.42572,1600203239.5966136,2022-02-23 00:00:00,cardano
17504,0.8705609629608357,27987012931.084873,1350169630.428599,2022-02-24 00:00:00,cardano
17505,0.8538449793947975,27380809087.285168,2765582272.866026,2022-02-25 00:00:00,cardano
17506,0.8974185617708587,28804358271.907227,1242827016.4198291,2022-02-26 00:00:00,cardano
17507,0.8877278423762516,28448195569.613117,838819546.7357087,2022-02-27 00:00:00,cardano
17508,0.8606948958211132,27574399427.75873,931897414.7217752,2022-02-28 00:00:00,cardano
17509,0.9603281395363393,30630996790.18079,1359833504.4883604,2022-03-01 00:00:00,cardano
17510,0.9636761758795069,30892367858.65227,1334434083.1786208,2022-03-02 00:00:00,cardano
17511,0.9390037208231631,30158715639.05949,952214634.5705429,2022-03-03 00:00:00,cardano
17512,0.9046020020856528,29070217141.824017,846862261.185301,2022-03-04 00:00:00,cardano
17513,0.8438005181759421,27092657207.3501,929386636.0925647,2022-03-05 00:00:00,cardano
17514,0.8670347352944822,27767699997.64302,699482297.4954655,2022-03-06 00:00:00,cardano
17515,0.8252593589037298,26438548435.806396,617464962.1174651,2022-03-07 00:00:00,cardano
17516,0.7975230733377912,25566969905.6544,882304115.1967249,2022-03-08 00:00:00,cardano
17517,0.8019141231750898,25692133991.60226,835120211.190321,2022-03-09 00:00:00,cardano
17518,0.8495325177103127,27249486596.33701,862901845.6810565,2022-03-10 00:00:00,cardano
17519,0.8077523838884934,25889503942.016598,798878328.3405949,2022-03-11 00:00:00,cardano
17520,0.7906325985073731,25428798152.19103,634486808.4585449,2022-03-12 00:00:00,cardano
17521,0.791491911507429,25434710291.746582,391552569.5226586,2022-03-13 00:00:00,cardano
17522,0.7922625342809958,25355708728.210907,592731497.5633243,2022-03-14 00:00:00,cardano
17523,0.8038114324632528,25728914895.372,715538424.61176,2022-03-15 00:00:00,cardano
17524,0.8004081137782383,25719829388.98241,672590089.500112,2022-03-16 00:00:00,cardano
17525,0.8382341320741912,26541616926.683826,969717592.0241901,2022-03-17 00:00:00,cardano
17526,0.8376828468522267,26836330495.633793,731533657.8818182,2022-03-18 00:00:00,cardano
17527,0.8540593154943602,27401653000.238808,633235446.9625047,2022-03-19 00:00:00,cardano
17528,0.9011409415209742,28829284960.6332,874463958.3887647,2022-03-20 00:00:00,cardano
17529,0.8772268408898013,28148726945.452305,750486958.7804272,2022-03-21 00:00:00,cardano
17530,0.9157208518840506,29195679346.345245,921246829.6089029,2022-03-22 00:00:00,cardano
17531,0.9757492193915331,31106610233.077805,1339383877.7756891,2022-03-23 00:00:00,cardano
17532,1.1043315324024476,35144269548.35936,2721873859.026031,2022-03-24 00:00:00,cardano
17533,1.1281197144220882,36174727483.39774,2818931372.5988584,2022-03-25 00:00:00,cardano
17534,1.0976770294262697,35230742774.42558,2014405026.934792,2022-03-26 00:00:00,cardano
17535,1.1503911638881177,36962552852.50904,1262708850.6801925,2022-03-27 00:00:00,cardano
17536,1.179162614473682,37732296888.58796,1183071933.758048,2022-03-28 00:00:00,cardano
17537,1.1682945397142683,37863693777.97249,2092616377.2214744,2022-03-29 00:00:00,cardano
17538,1.190232688060207,38100498122.30323,1575619798.950238,2022-03-30 00:00:00,cardano
17539,1.1901709732345958,38244803202.93802,1355237416.0780725,2022-03-31 00:00:00,cardano
17540,1.1432294041179332,36564438553.58206,1624760196.3938525,2022-04-01 00:00:00,cardano
17541,1.1648162970000626,37319104972.83728,1563230562.9633229,2022-04-02 00:00:00,cardano
17542,1.1591062332847282,37298700193.35377,1120502102.8071818,2022-04-03 00:00:00,cardano
17543,1.184248700488764,37950775793.778305,915587874.7530303,2022-04-04 00:00:00,cardano
17544,1.2127336192045626,38870321080.1152,2253384085.476365,2022-04-05 00:00:00,cardano
17545,1.170750531447169,37632239199.71879,1081488584.0818248,2022-04-06 00:00:00,cardano
17546,1.0543918785143234,34026993428.76506,1605538955.330919,2022-04-07 00:00:00,cardano
17547,1.0930634198142797,35050598645.116776,1084344265.4143581,2022-04-08 00:00:00,cardano
17548,1.028090155339089,32831866550.980778,888344049.6076194,2022-04-09 00:00:00,cardano
17549,1.0460643336013677,33449118882.30975,605121783.4488175,2022-04-10 00:00:00,cardano
17550,1.0334072295109404,33247148814.551537,583476514.1398174,2022-04-11 00:00:00,cardano
17551,0.9225429895879151,29698618696.224495,1291467594.2250822,2022-04-12 00:00:00,cardano
17552,0.9572107784910692,30694294775.110844,1020547948.0733728,2022-04-13 00:00:00,cardano
17553,0.9762136305030217,31303049352.34989,751454569.7122971,2022-04-14 00:00:00,cardano
17554,0.9333464869800189,29929053080.4926,796807126.0565505,2022-04-15 00:00:00,cardano
17555,0.9562172348718778,30654197034.917725,592228137.4808869,2022-04-16 00:00:00,cardano
17556,0.9540545750164755,30647912429.836426,429049344.12627894,2022-04-17 00:00:00,cardano
17557,0.9172931231380914,29413227467.25513,466973239.0949684,2022-04-18 00:00:00,cardano
17558,0.9373226455075535,30056554133.196068,1046894124.5428251,2022-04-19 00:00:00,cardano
17559,0.9529036558886118,30551736663.589764,715780087.2814221,2022-04-20 00:00:00,cardano
17560,0.9372825515661384,30042032727.31392,759001703.42081,2022-04-21 00:00:00,cardano
17561,0.9107116838174865,29145834793.02836,789238228.4975466,2022-04-22 00:00:00,cardano
17562,0.9076742434602032,29120277968.189747,671459995.0565001,2022-04-23 00:00:00,cardano
17563,0.8895577777995904,28579847077.376633,391087546.4628008,2022-04-24 00:00:00,cardano
17564,0.8862498910794336,28439931064.51925,435930790.6698441,2022-04-25 00:00:00,cardano
17565,0.8990775261480345,28810400546.189293,1092611693.058392,2022-04-26 00:00:00,cardano
17566,0.8276609584458691,26572384250.95359,937366070.2346098,2022-04-27 00:00:00,cardano
17567,0.840859135881839,26970724275.016724,861148771.4233253,2022-04-28 00:00:00,cardano
17568,0.8429366021947979,27003290038.699406,766789277.9472404,2022-04-29 00:00:00,cardano
17569,0.8062217617088027,25935835072.437836,794628783.3191725,2022-04-30 00:00:00,cardano
17570,0.7580642814173517,24181808100.757812,787135961.9484397,2022-05-01 00:00:00,cardano
17571,0.790253017398535,25340561982.793995,861447579.8262467,2022-05-02 00:00:00,cardano
17572,0.7830507600156731,25069143084.12341,738951709.0952619,2022-05-03 00:00:00,cardano
17573,0.772802565851938,24780988986.160595,595809898.2305807,2022-05-04 00:00:00,cardano
17574,0.8959280427172623,28751156734.12401,1380775100.6168277,2022-05-05 00:00:00,cardano
17575,0.792969415666982,25432773607.18915,1660085406.1522262,2022-05-06 00:00:00,cardano
17576,0.7860899860195281,26584156717.79846,1197670447.3587244,2022-05-07 00:00:00,cardano
17577,0.7640968621624946,25894707553.5098,715282757.3563074,2022-05-08 00:00:00,cardano
17578,0.7409893680102595,25075364017.607323,994024088.1894656,2022-05-09 00:00:00,cardano
17579,0.6162965800965399,20913667251.20072,2106558355.2155027,2022-05-10 00:00:00,cardano
17580,0.6294082867516517,21201814151.975883,2117411074.7098064,2022-05-11 00:00:00,cardano
17581,0.5163818112061884,16938551696.595608,2453060222.833718,2022-05-12 00:00:00,cardano
17582,0.475377639797892,16116047160.540085,2590169979.449191,2022-05-13 00:00:00,cardano
17583,0.5299473399226003,17889561170.318428,1791950376.7542849,2022-05-14 00:00:00,cardano
17584,0.5411354845870858,18236404472.773064,975136542.4123154,2022-05-15 00:00:00,cardano
17585,0.5977323306990724,20211047769.939224,922868708.5418024,2022-05-16 00:00:00,cardano
17586,0.5572923491296004,18840988244.349674,1094571216.4104033,2022-05-17 00:00:00,cardano
17587,0.5793672475865163,19627472575.983555,826573979.047094,2022-05-18 00:00:00,cardano
17588,0.5069949254883879,17162201162.922491,806419307.0242981,2022-05-19 00:00:00,cardano
17589,0.5348984580018751,18099222175.634266,830096519.4678719,2022-05-20 00:00:00,cardano
17590,0.5183694488225625,17533911904.7754,634853511.547018,2022-05-21 00:00:00,cardano
17591,0.5294920193158067,17907559108.18683,356628251.0442333,2022-05-22 00:00:00,cardano
17592,0.5432984065394273,18382284485.75812,421346255.98129576,2022-05-23 00:00:00,cardano
17593,0.513930048840228,17359814467.102055,640897589.8967882,2022-05-24 00:00:00,cardano
17594,0.521399625268225,17625461349.811405,548214539.056527,2022-05-25 00:00:00,cardano
17595,0.5143498842212021,17398748801.043335,462766230.3377144,2022-05-26 00:00:00,cardano
17596,0.48285163763453665,16364002617.039528,744867891.198471,2022-05-27 00:00:00,cardano
17597,0.4558360512848148,15376990672.242195,806316121.1329653,2022-05-28 00:00:00,cardano
17598,0.4664316859464866,15820886950.500496,379559254.6848183,2022-05-29 00:00:00,cardano
17599,0.48182379727646685,16291452374.037235,374779227.1200203,2022-05-30 00:00:00,cardano
17600,0.5706636680302087,19316903359.66667,1005116302.3117127,2022-05-31 00:00:00,cardano
17601,0.6308250773840011,21403006491.157463,2809963269.404745,2022-06-01 00:00:00,cardano
17602,0.5536779842024441,18744362732.21837,1272220535.9278896,2022-06-02 00:00:00,cardano
17603,0.5869984875309932,19880524128.353886,1148916329.8023481,2022-06-03 00:00:00,cardano
17604,0.5602255376648544,18946974767.650925,827381308.8870277,2022-06-04 00:00:00,cardano
17605,0.5668716690507664,19061063639.607044,492620235.76984686,2022-06-05 00:00:00,cardano
17606,0.5676280651488058,19252585858.21193,417600832.84521866,2022-06-06 00:00:00,cardano
17607,0.6081451522907464,20641927010.032883,1318274801.6809962,2022-06-07 00:00:00,cardano
17608,0.6169005122096026,20863737286.42599,1346099448.5523438,2022-06-08 00:00:00,cardano
17609,0.6426214518129036,21733626216.686714,1579935267.1476665,2022-06-09 00:00:00,cardano
17610,0.6328547148991325,21414878398.5152,858777542.3789592,2022-06-10 00:00:00,cardano
17611,0.5747889164114967,19451246646.809555,1027706322.6446882,2022-06-11 00:00:00,cardano
17612,0.5540150564146251,18703983406.591984,1073933689.768273,2022-06-12 00:00:00,cardano
17613,0.5023987818209337,17023647989.452194,1293077699.8335314,2022-06-13 00:00:00,cardano
17614,0.4614215583585246,15528588225.305462,2259176775.527118,2022-06-14 00:00:00,cardano
17615,0.48545918612246397,16414271850.936485,2064049915.314382,2022-06-15 00:00:00,cardano
17616,0.532564038433958,17959119805.41293,2198550476.9146295,2022-06-16 00:00:00,cardano
17617,0.4758390962808479,16118020967.695574,1166873169.0331368,2022-06-17 00:00:00,cardano
17618,0.488402289016132,16517893641.591732,818801818.7422516,2022-06-18 00:00:00,cardano
17619,0.4578899584651951,15431066872.7482,1177664753.3814473,2022-06-19 00:00:00,cardano
17620,0.4838293627526368,16276345714.246153,1022208856.6833509,2022-06-20 00:00:00,cardano
17621,0.49276445393253354,16715183294.156612,1017220562.4832221,2022-06-21 00:00:00,cardano
17622,0.47999115900006484,16226255962.93925,953739373.1378331,2022-06-22 00:00:00,cardano
17623,0.4593342067203709,15527121221.562143,780350426.4637877,2022-06-23 00:00:00,cardano
17624,0.4803366242622928,16255800327.530474,696825811.8280909,2022-06-24 00:00:00,cardano
17625,0.5026503766572138,17038833814.009642,926847204.8819879,2022-06-25 00:00:00,cardano
17626,0.49827481301970616,16869524880.157183,625318461.1898015,2022-06-26 00:00:00,cardano
17627,0.4914166229515856,16623658889.637953,810306470.1635964,2022-06-27 00:00:00,cardano
17628,0.48674611700750464,16456993692.488615,677084429.9246196,2022-06-28 00:00:00,cardano
17629,0.47018247750717784,15864801948.935286,683911729.4435477,2022-06-29 00:00:00,cardano
17630,0.4651971801017465,15747671034.553009,724334193.7761197,2022-06-30 00:00:00,cardano
17631,0.45469729856697344,15248112249.017149,824504186.0175022,2022-07-01 00:00:00,cardano
17632,0.4508467956257672,15336638274.549747,772454995.6318773,2022-07-02 00:00:00,cardano
17633,0.45745526842252465,15484756834.588999,486237372.88218176,2022-07-03 00:00:00,cardano
17634,0.45695555176660235,15446861108.260324,435385002.4653979,2022-07-04 00:00:00,cardano
17635,0.46935811008824196,15856014567.493269,793591269.2251434,2022-07-05 00:00:00,cardano
17636,0.457366386653535,15459445603.81665,748809018.0029995,2022-07-06 00:00:00,cardano
17637,0.4625681814937051,15639819200.682291,622876393.9160126,2022-07-07 00:00:00,cardano
17638,0.47834081216448726,16218380750.272114,631266505.7083857,2022-07-08 00:00:00,cardano
17639,0.4711402493185501,15950017978.734135,839958170.8167686,2022-07-09 00:00:00,cardano
17640,0.47873806679137404,16212837851.51472,658153260.0280093,2022-07-10 00:00:00,cardano
17641,0.4633762932634443,15681229639.08106,607755140.1994073,2022-07-11 00:00:00,cardano
17642,0.43590193600646987,14760113239.829622,716352185.9744273,2022-07-12 00:00:00,cardano
17643,0.420516187045956,14313569195.36208,582880645.4357321,2022-07-13 00:00:00,cardano
17644,0.4375717318924484,14797283957.64413,895826599.11333,2022-07-14 00:00:00,cardano
17645,0.4413628182288598,14943454279.186653,735765607.56069,2022-07-15 00:00:00,cardano
17646,0.44246353653753734,14953534950.341696,675020078.8995036,2022-07-16 00:00:00,cardano
17647,0.45691586421812935,15444621245.205948,592906148.1806766,2022-07-17 00:00:00,cardano
17648,0.4482445323789722,15219619231.247738,635834402.5337777,2022-07-18 00:00:00,cardano
17649,0.49151459476018716,16593812798.034153,1487025377.0010622,2022-07-19 00:00:00,cardano
17650,0.5154098946957864,17440738301.27521,1476504248.7553935,2022-07-20 00:00:00,cardano
17651,0.492080290171651,16685743726.368994,1464714071.1224508,2022-07-21 00:00:00,cardano
17652,0.5000112464251638,16943428134.748638,946813840.5490179,2022-07-22 00:00:00,cardano
17653,0.4839420130448504,16342041083.86102,778656829.7809081,2022-07-23 00:00:00,cardano
17654,0.5187661266888138,17526372893.15473,845507411.0982322,2022-07-24 00:00:00,cardano
17655,0.5146756416097029,17504344263.581043,914299114.4403043,2022-07-25 00:00:00,cardano
17656,0.4782706719537712,16303401122.606173,734819368.0762701,2022-07-26 00:00:00,cardano
17657,0.4677893890605863,15833042011.240187,775020107.2147014,2022-07-27 00:00:00,cardano
17658,0.509188049612994,17200487924.59785,1020763453.6899921,2022-07-28 00:00:00,cardano
17659,0.5139091350365205,17351452032.081383,1228761150.6229255,2022-07-29 00:00:00,cardano
17660,0.5256568929420354,17944907096.33059,1414352057.2901192,2022-07-30 00:00:00,cardano
17661,0.5264784655956947,17764182816.830772,1135684896.6410575,2022-07-31 00:00:00,cardano
17662,0.5183234830458462,17550498086.4247,750223549.1875405,2022-08-01 00:00:00,cardano
17663,0.5135269590509364,17347867527.218674,661301555.2691711,2022-08-02 00:00:00,cardano
17664,0.49996109970125363,16978007491.092737,719111180.4841937,2022-08-03 00:00:00,cardano
17665,0.5026594006362538,16997573338.703506,557951652.216512,2022-08-04 00:00:00,cardano
17666,0.5023820378911109,16952714475.159262,504318910.11780083,2022-08-05 00:00:00,cardano
17667,0.5174180922189219,17481580237.73532,545010350.8012214,2022-08-06 00:00:00,cardano
17668,0.5128660090317346,17363035060.460682,372928511.4674786,2022-08-07 00:00:00,cardano
17669,0.5289602332149591,17891440238.040348,484163038.0068173,2022-08-08 00:00:00,cardano
17670,0.537455065443683,18177212772.198566,751185478.1772959,2022-08-09 00:00:00,cardano
17671,0.5162594429612298,17443295978.717987,620444997.5265732,2022-08-10 00:00:00,cardano
17672,0.5377914914772388,18170907378.942543,752169685.1168418,2022-08-11 00:00:00,cardano
17673,0.5316314907103368,17990239681.06567,729375747.156051,2022-08-12 00:00:00,cardano
17674,0.5418383585852335,18303954512.76234,522563815.80648875,2022-08-13 00:00:00,cardano
17675,0.5616491248517714,18995496380.339714,881421106.5688083,2022-08-14 00:00:00,cardano
17676,0.5723791735082375,19376950921.31594,1095775521.3805115,2022-08-15 00:00:00,cardano
17677,0.5524586981510534,18697412375.465492,823679937.8247002,2022-08-16 00:00:00,cardano
17678,0.5597850009073527,18927844549.39547,680713342.7538884,2022-08-17 00:00:00,cardano
17679,0.5393016068527493,18212548966.162533,996531852.8378624,2022-08-18 00:00:00,cardano
17680,0.514486880521632,17412399056.99138,574175563.3406008,2022-08-19 00:00:00,cardano
17681,0.4525472208413106,15264620469.32385,1131869911.1782553,2022-08-20 00:00:00,cardano
17682,0.4521652403438286,15287373242.701645,712605130.5730289,2022-08-21 00:00:00,cardano
17683,0.46493735844535267,15737082239.766907,572942227.1883541,2022-08-22 00:00:00,cardano
17684,0.46103966768517546,15558968017.802616,652365390.9596139,2022-08-23 00:00:00,cardano
17685,0.46619724094261006,15758641592.152924,496523434.9409549,2022-08-24 00:00:00,cardano
17686,0.45848733182595824,15498632416.57211,419728029.6500707,2022-08-25 00:00:00,cardano
17687,0.4656488051794113,15769622061.036827,455105017.3512875,2022-08-26 00:00:00,cardano
17688,0.4324677991726041,14532909604.997637,1067566966.6843,2022-08-27 00:00:00,cardano
17689,0.4518468678970884,15255653329.04104,611619788.9378777,2022-08-28 00:00:00,cardano
17690,0.43175496959698306,14635063104.049618,422733249.41445947,2022-08-29 00:00:00,cardano
17691,0.45175695676604194,15311579937.340343,495542633.8297333,2022-08-30 00:00:00,cardano
17692,0.45266996993428354,15340224310.072096,545010438.7828535,2022-08-31 00:00:00,cardano
17693,0.4466726418878974,15116206759.449072,442697001.1300091,2022-09-01 00:00:00,cardano
17694,0.45858825849398704,15490616058.460348,488499192.2825552,2022-09-02 00:00:00,cardano
17695,0.4548957728918525,15371731935.340862,445202474.1221141,2022-09-03 00:00:00,cardano
17696,0.480291543128686,16272187678.984571,669578779.8853098,2022-09-04 00:00:00,cardano
17697,0.5026112502036145,16979205843.876228,771344282.1348823,2022-09-05 00:00:00,cardano
17698,0.49978189824480035,16869479136.034845,563073797.6770258,2022-09-06 00:00:00,cardano
17699,0.46431246441022445,15710782585.77587,840012624.9306988,2022-09-07 00:00:00,cardano
17700,0.4798317548066893,16275716122.45595,596467887.4374392,2022-09-08 00:00:00,cardano
17701,0.48003672075889253,16225891068.956755,546946753.3772337,2022-09-09 00:00:00,cardano
17702,0.502127662637198,16883909775.078764,735761266.585142,2022-09-10 00:00:00,cardano
17703,0.5125662558826063,17349135568.209515,846515848.166846,2022-09-11 00:00:00,cardano
17704,0.5085717405815829,17203617072.33247,602005606.8858048,2022-09-12 00:00:00,cardano
17705,0.5006117910318423,16929934732.473978,736124582.7163935,2022-09-13 00:00:00,cardano
17706,0.4655851128844718,15757149494.533327,871818623.8724078,2022-09-14 00:00:00,cardano
17707,0.48223182876989734,16255726044.604422,626860025.9736454,2022-09-15 00:00:00,cardano
17708,0.46653350620766876,15787367090.023365,563333171.3964566,2022-09-16 00:00:00,cardano
17709,0.474275886041687,16036352648.168653,471827719.7126328,2022-09-17 00:00:00,cardano
17710,0.48773801780505505,16481081019.23323,442079343.1228785,2022-09-18 00:00:00,cardano
17711,0.44857649373395414,15177820354.668497,558733055.79383,2022-09-19 00:00:00,cardano
17712,0.4547069922944302,15380850389.891703,652710345.4408419,2022-09-20 00:00:00,cardano
17713,0.44211060991858475,14971439823.899889,458720063.43224835,2022-09-21 00:00:00,cardano
17714,0.44199914135484214,14927028910.26723,1000019241.0326916,2022-09-22 00:00:00,cardano
17715,0.46022274853817274,15552763941.807796,639659167.8304157,2022-09-23 00:00:00,cardano
17716,0.46267754316819526,15705053312.774714,840576833.5177985,2022-09-24 00:00:00,cardano
17717,0.4528707038191501,15316824192.490423,495364665.5291062,2022-09-25 00:00:00,cardano
17718,0.4473009934232198,15119251766.601458,447022381.2770915,2022-09-26 00:00:00,cardano
17719,0.44676799248412524,15075736600.032125,527803459.19310373,2022-09-27 00:00:00,cardano
17720,0.44253493225850365,14974356860.255735,575411543.574594,2022-09-28 00:00:00,cardano
17721,0.4384459040360633,14823431642.065317,507181125.7977745,2022-09-29 00:00:00,cardano
17722,0.43797701610059775,14806691717.48292,451700955.3101255,2022-09-30 00:00:00,cardano
17723,0.4344260555443908,14696613225.453772,476695048.2153691,2022-10-01 00:00:00,cardano
17724,0.43090750125091737,14572943700.775814,275605662.6433774,2022-10-02 00:00:00,cardano
17725,0.4203358263307138,14166555661.598585,349880389.8333772,2022-10-03 00:00:00,cardano
17726,0.4284228844078707,14489425802.19616,396923709.15801775,2022-10-04 00:00:00,cardano
17727,0.4364116140393047,14750681909.150242,389554924.53624845,2022-10-05 00:00:00,cardano
17728,0.4314549067842627,14592010193.096067,386899877.8492616,2022-10-06 00:00:00,cardano
17729,0.42899113631463637,14516473487.047983,373891185.47030437,2022-10-07 00:00:00,cardano
17730,0.4252980966553547,14372895277.920216,376520586.22042555,2022-10-08 00:00:00,cardano
17731,0.4221984363702373,14276638995.589676,256034560.83025283,2022-10-09 00:00:00,cardano
17732,0.42267551750639765,14290398884.442417,244792009.01460546,2022-10-10 00:00:00,cardano
17733,0.4020728336836243,13653344259.453959,433727773.12612426,2022-10-11 00:00:00,cardano
17734,0.39087219114800464,13198595290.310684,562570768.2764642,2022-10-12 00:00:00,cardano
17735,0.38146792692436177,12901537611.637196,400079678.543493,2022-10-13 00:00:00,cardano
17736,0.37852174448231907,12791915350.828714,858230070.8400732,2022-10-14 00:00:00,cardano
17737,0.3672755754076161,12392689792.863262,487794378.2502631,2022-10-15 00:00:00,cardano
17738,0.3640513982355477,12309037704.759996,311812753.17592186,2022-10-16 00:00:00,cardano
17739,0.37037167968174506,12515578717.08945,297264807.4497895,2022-10-17 00:00:00,cardano
17740,0.37339832006009727,12609605254.111353,321996860.0805827,2022-10-18 00:00:00,cardano
